country_dest,country_origin,total
Brazil,Czech Republic,1535
Brazil,Denmark,525
Brazil,Dominican Republic,277
Brazil,Ecuador,614
Brazil,Egypt,4192
Brazil,El Salvador,405
Brazil,Finland,169
Brazil,France,8096
Brazil,French Guiana,742
Brazil,Germany,25679
Brazil,Greece,3523
Brazil,Guatemala,53
Brazil,Guyana,1093
Brazil,Haiti,254
Brazil,Honduras,280
Brazil,Hungary,5282
Brazil,India,697
Brazil,Ireland,109
Brazil,Israel,2137
Brazil,Italy,70081
Brazil,Jamaica,24
Brazil,Japan,86768
Brazil,Lebanon,17987
Brazil,Mexico,792
Brazil,Mozambique,987
Brazil,Netherlands,3535
Brazil,Nicaragua,329
Brazil,Norway,230
Brazil,Pakistan,127
Brazil,Panama,974
Brazil,Paraguay,21394
Brazil,Peru,5716
Brazil,Poland,13225
Brazil,Portugal,274924
Brazil,Romania,6604
Brazil,Russian Federation,11249
Brazil,Spain,59188
Brazil,Suriname,120
Brazil,Sweden,457
Brazil,Switzerland,2886
Brazil,Syrian Arab Republic,4434
Brazil,Turkey,1031
Brazil,United Kingdom of Great Britain and Northern Ireland,3849
Brazil,United States of America,11806
Brazil,Uruguay,23363
Brazil,Venezuela (Bolivarian Republic of),1220
Chile,Afghanistan,0
Chile,Albania,23
Chile,Algeria,45
Chile,Andorra,10
Chile,Angola,7
Chile,Anguilla,8
Chile,Antigua and Barbuda,13
Chile,Argentina,32696
Chile,Armenia,21
Chile,Aruba,50
Chile,Australia,675
Chile,Austria,594
Chile,Azerbaijan,3
Chile,Bahamas,1
Chile,Bahrain,3
Chile,Bangladesh,0
Chile,Barbados,23
Chile,Belarus,6
Chile,Belgium,1013
Chile,Belize,16
Chile,Benin,0
Chile,Bermuda,21
Chile,Bhutan,4
Chile,Bolivia (Plurinational State of),7277
Chile,Botswana,6
Chile,Brazil,5
Chile,British Virgin Islands,4332
Chile,Brunei Darussalam,0
Chile,Bulgaria,0
Chile,Burkina Faso,65
Chile,Burundi,1
Chile,Cambodia,18
Chile,Cameroon,5
Chile,Canada,2
Chile,Cabo Verde,18
Chile,Bonaire, Sint Eustatius and Saba,1051
Chile,Cayman Islands,17
Chile,Central African Republic,8
Chile,Chad,4
Chile,China,1124
Chile,China, Hong Kong Special Administrative Region,29
Chile,China, Macao Special Administrative Region,31
Chile,Colombia,1554
Chile,Comoros,4
Chile,Congo,2
Chile,Cook Islands,2
Chile,Costa Rica,428
Chile,Côte d'Ivoire,12
Chile,Croatia,211
Chile,Cuba,518
Chile,Cyprus,8
Chile,Czech Republic,0
Chile,Democratic People's Republic of Korea,371
Chile,Democratic Republic of the Congo,13
Chile,Denmark,170
Chile,Djibouti,0
Chile,Dominica,8
Chile,Dominican Republic,124
Chile,Ecuador,2163
Chile,Egypt,84
Chile,El Salvador,226
Chile,Equatorial Guinea,3
Chile,Eritrea,0
Chile,Estonia,26
Chile,Ethiopia,14
Chile,Faeroe Islands,2
Chile,Falkland Islands (Malvinas),5
Chile,Fiji,5
Chile,Finland,99
Chile,France,2147
Chile,French Guiana,2
Chile,French Polynesia,18
Chile,Gabon,5
Chile,Gambia,0
Chile,Georgia,16
Chile,Germany,5379
Chile,Ghana,5
Chile,Gibraltar,5
Chile,Greece,188
Chile,Greenland,6
Chile,Grenada,7
Chile,Guadeloupe,2
Chile,Guam,1
Chile,Guatemala,143
Chile,Guinea,0
Chile,Guinea-Bissau,3
Chile,Guyana,7
Chile,Haiti,36
Chile,Holy See,21
Chile,Honduras,215
Chile,Hungary,498
Chile,Iceland,24
Chile,India,274
Chile,Indonesia,51
Chile,Iran (Islamic Republic of),82
Chile,Iraq,22
Chile,Ireland,91
Chile,Israel,1367
Chile,Italy,4422
Chile,Jamaica,14
Chile,Japan,645
Chile,Jordan,139
Chile,Kazakhstan,5
Chile,Kenya,8
Chile,Kuwait,5
Chile,Kyrgyzstan,4
Chile,Lao People's Democratic Republic,13
Chile,Latvia,47
Chile,Lebanon,211
Chile,Lesotho,11
Chile,Liberia,8
Chile,Libya,17
Chile,Liechtenstein,3
Chile,Lithuania,36
Chile,Luxembourg,12
Chile,Madagascar,9
Chile,Malawi,1
Chile,Malaysia,22
Chile,Maldives,1
Chile,Mali,10
Chile,Malta,8
Chile,Martinique,5
Chile,Mauritania,10
Chile,Mauritius,1
Chile,Mayotte,0
Chile,Mexico,746
Chile,Micronesia (Federated States of),1
Chile,Monaco,4
Chile,Mongolia,0
Chile,Montserrat,10
Chile,Morocco,62
Chile,Mozambique,15
Chile,Myanmar,2
Chile,Namibia,2
Chile,Nauru,0
Chile,Nepal,7
Chile,Netherlands,462
Chile,New Caledonia,3
Chile,New Zealand,105
Chile,Nicaragua,168
Chile,Niger,2
Chile,Nigeria,11
Chile,Niue,2
Chile,Northern Mariana Islands,8
Chile,Norway,184
Chile,Oman,31
Chile,Pakistan,42
Chile,Palau,1
Chile,Panama,351
Chile,Papua New Guinea,4
Chile,Paraguay,641
Chile,Peru,7052
Chile,Philippines,92
Chile,Poland,465
Chile,Portugal,127
Chile,Puerto Rico,121
Chile,Qatar,29
Chile,Republic of Korea,663
Chile,Republic of Moldova,3
Chile,Réunion,0
Chile,Romania,435
Chile,Russian Federation,449
Chile,Rwanda,1
Chile,Saint Helena,0
Chile,Saint Kitts and Nevis,13
Chile,Saint Lucia,5
Chile,Saint Pierre and Miquelon,2
Chile,Saint Vincent and the Grenadines,0
Chile,San Marino,6
Chile,Sao Tome and Principe,12
Chile,Saudi Arabia,25
Chile,Senegal,20
Chile,Sierra Leone,1
Chile,Singapore,24
Chile,Slovakia,29
Chile,Slovenia,23
Chile,Solomon Islands,0
Chile,Somalia,12
Chile,South Africa,134
Chile,Spain,9710
Chile,Sri Lanka,6
Chile,State of Palestine,390
Chile,Sudan,5
Chile,Suriname,8
Chile,Swaziland,2
Chile,Sweden,731
Chile,Switzerland,696
Chile,Syrian Arab Republic,358
Chile,Tajikistan,2
Chile,Thailand,22
Chile,The former Yugoslav Republic of Macedonia,226
Chile,Togo,3
Chile,Tonga,1
Chile,Trinidad and Tobago,6
Chile,Tunisia,27
Chile,Turkey,178
Chile,Turkmenistan,3
Chile,Turks and Caicos Islands,3
Chile,Uganda,11
Chile,Ukraine,35
Chile,United Arab Emirates,8
Chile,United Kingdom of Great Britain and Northern Ireland,1428
Chile,United Republic of Tanzania,27
Chile,United States of America,5650
Chile,United States Virgin Islands,1
Chile,Uruguay,1393
Chile,Uzbekistan,40
Chile,Vanuatu,1
Chile,Venezuela (Bolivarian Republic of),2349
Chile,Viet Nam,10
Chile,Wallis and Futuna Islands,0
Chile,Western Sahara,1
Chile,Zambia,2
Chile,Zimbabwe,2
Colombia,Afghanistan,107
Colombia,Albania,57
Colombia,Algeria,17
Colombia,Andorra,42
Colombia,Angola,49
Colombia,Anguilla,39
Colombia,Antigua and Barbuda,37
Colombia,Argentina,2359
Colombia,Aruba,283
Colombia,Australia,202
Colombia,Austria,280
Colombia,Belgium,377
Colombia,Bolivia (Plurinational State of),634
Colombia,British Virgin Islands,1728
Colombia,Burkina Faso,68
Colombia,Bonaire, Sint Eustatius and Saba,682
Colombia,Chile,1859
Colombia,China,1233
Colombia,China, Hong Kong Special Administrative Region,32
Colombia,Costa Rica,691
Colombia,Croatia,52
Colombia,Cuba,1296
Colombia,Curaçao,83
Colombia,Czech Republic,122
Colombia,Democratic People's Republic of Korea,99
Colombia,Denmark,77
Colombia,Dominica,46
Colombia,Dominican Republic,361
Colombia,Ecuador,11870
Colombia,Egypt,179
Colombia,El Salvador,297
Colombia,Estonia,19
Colombia,Finland,56
Colombia,France,1905
Colombia,Germany,2679
Colombia,Greece,146
Colombia,Guatemala,264
Colombia,Guyana,17
Colombia,Haiti,100
Colombia,Honduras,265
Colombia,Hungary,162
Colombia,India,101
Colombia,Indonesia,77
Colombia,Iran (Islamic Republic of),61
Colombia,Iraq,56
Colombia,Ireland,94
Colombia,Israel,605
Colombia,Italy,2660
Colombia,Jamaica,96
Colombia,Japan,515
Colombia,Jordan,237
Colombia,Kuwait,23
Colombia,Latvia,17
Colombia,Lebanon,1078
Colombia,Lithuania,41
Colombia,Luxembourg,21
Colombia,Mexico,1908
Colombia,Morocco,73
Colombia,Netherlands,425
Colombia,New Zealand,48
Colombia,Nicaragua,470
Colombia,Nigeria,42
Colombia,Norway,61
Colombia,Pakistan,39
Colombia,Panama,2073
Colombia,Paraguay,237
Colombia,Peru,2896
Colombia,Philippines,56
Colombia,Poland,495
Colombia,Portugal,133
Colombia,Puerto Rico,432
Colombia,Republic of Korea,143
Colombia,Romania,458
Colombia,Russian Federation,493
Colombia,Saudi Arabia,96
Colombia,Sint Maarten (Dutch part),22
Colombia,Slovenia,26
Colombia,South Africa,49
Colombia,Spain,5631
Colombia,Sweden,175
Colombia,Switzerland,663
Colombia,Syrian Arab Republic,1238
Colombia,Trinidad and Tobago,52
Colombia,Turkey,73
Colombia,Ukraine,208
Colombia,United Arab Emirates,38
Colombia,United Kingdom of Great Britain and Northern Ireland,991
Colombia,United States of America,13478
Colombia,Uruguay,360
Colombia,Vanuatu,190
Colombia,Venezuela (Bolivarian Republic of),33123
Ecuador,Afghanistan,18
Ecuador,Albania,8
Ecuador,Algeria,16
Ecuador,Angola,14
Ecuador,Argentina,1669
Ecuador,Armenia,13
Ecuador,Australia,125
Ecuador,Austria,182
Ecuador,Bahamas,16
Ecuador,Belgium,285
Ecuador,Bolivia (Plurinational State of),509
Ecuador,British Virgin Islands,968
Ecuador,Burkina Faso,65
Ecuador,Cabo Verde,15
Ecuador,Bonaire, Sint Eustatius and Saba,806
Ecuador,Chile,5302
Ecuador,China,654
Ecuador,China, Hong Kong Special Administrative Region,33
Ecuador,Colombia,40238
Ecuador,Costa Rica,313
Ecuador,Croatia,27
Ecuador,Cuba,998
Ecuador,Czech Republic,105
Ecuador,Democratic People's Republic of Korea,162
Ecuador,Denmark,61
Ecuador,Dominican Republic,118
Ecuador,Egypt,28
Ecuador,El Salvador,174
Ecuador,Falkland Islands (Malvinas),18
Ecuador,Finland,43
Ecuador,France,686
Ecuador,Gambia,11
Ecuador,Germany,1397
Ecuador,Ghana,13
Ecuador,Greece,24
Ecuador,Guatemala,144
Ecuador,Haiti,32
Ecuador,Honduras,157
Ecuador,Hungary,72
Ecuador,India,76
Ecuador,Indonesia,22
Ecuador,Iran (Islamic Republic of),64
Ecuador,Iraq,12
Ecuador,Ireland,67
Ecuador,Israel,174
Ecuador,Italy,1252
Ecuador,Jamaica,13
Ecuador,Japan,245
Ecuador,Jordan,24
Ecuador,Lebanon,148
Ecuador,Malaysia,12
Ecuador,Mexico,656
Ecuador,Morocco,16
Ecuador,Netherlands,276
Ecuador,New Zealand,38
Ecuador,Nicaragua,131
Ecuador,Nigeria,17
Ecuador,Norway,79
Ecuador,Pakistan,18
Ecuador,Panama,321
Ecuador,Paraguay,81
Ecuador,Peru,2567
Ecuador,Philippines,42
Ecuador,Poland,104
Ecuador,Portugal,122
Ecuador,Puerto Rico,167
Ecuador,Republic of Korea,270
Ecuador,Romania,101
Ecuador,Russian Federation,498
Ecuador,Saudi Arabia,30
Ecuador,Slovakia,17
Ecuador,South Africa,41
Ecuador,Spain,2013
Ecuador,State of Palestine,33
Ecuador,Sweden,117
Ecuador,Switzerland,654
Ecuador,Syrian Arab Republic,22
Ecuador,The former Yugoslav Republic of Macedonia,29
Ecuador,Trinidad and Tobago,15
Ecuador,Ukraine,134
Ecuador,United Kingdom of Great Britain and Northern Ireland,719
Ecuador,United States of America,8595
Ecuador,Uruguay,320
Ecuador,Venezuela (Bolivarian Republic of),2549
Ecuador,Viet Nam,16
Falkland Islands (Malvinas),Argentina,27
Falkland Islands (Malvinas),Australia,7
Falkland Islands (Malvinas),Chile,43
Falkland Islands (Malvinas),New Zealand,37
Falkland Islands (Malvinas),Saint Helena,31
Falkland Islands (Malvinas),United Kingdom of Great Britain and Northern Ireland,664
Falkland Islands (Malvinas),United States of America,15
French Guiana,Algeria,95
French Guiana,Belgium,75
French Guiana,British Virgin Islands,6204
French Guiana,China,961
French Guiana,Dominica,443
French Guiana,France,15361
French Guiana,Guadeloupe,2089
French Guiana,Guyana,2242
French Guiana,Haiti,9605
French Guiana,Italy,108
French Guiana,Lao People's Democratic Republic,920
French Guiana,Martinique,4570
French Guiana,Peru,309
French Guiana,Réunion,365
French Guiana,Saint Lucia,1722
French Guiana,Suriname,15289
Guyana,Antigua and Barbuda,5
Guyana,Bahamas,4
Guyana,Barbados,156
Guyana,British Virgin Islands,485
Guyana,Bonaire, Sint Eustatius and Saba,92
Guyana,China,263
Guyana,Dominica,13
Guyana,Grenada,54
Guyana,Jamaica,83
Guyana,Saint Lucia,286
Guyana,Saint Vincent and the Grenadines,103
Guyana,Suriname,1047
Guyana,Trinidad and Tobago,189
Guyana,United Kingdom of Great Britain and Northern Ireland,131
Guyana,United States of America,285
Guyana,Venezuela (Bolivarian Republic of),478
Paraguay,Argentina,50447
Paraguay,Bolivia (Plurinational State of),809
Paraguay,British Virgin Islands,111355
Paraguay,Bonaire, Sint Eustatius and Saba,1418
Paraguay,Chile,2460
Paraguay,China,1953
Paraguay,France,491
Paraguay,Germany,2108
Paraguay,Italy,699
Paraguay,Japan,2648
Paraguay,Mexico,3059
Paraguay,Poland,696
Paraguay,Republic of Korea,5162
Paraguay,Spain,1114
Paraguay,United Kingdom of Great Britain and Northern Ireland,140
Paraguay,United States of America,1582
Paraguay,Uruguay,3293
Peru,Algeria,12
Peru,Angola,10
Peru,Argentina,8122
Peru,Australia,420
Peru,Austria,140
Peru,Belgium,438
Peru,Bolivia (Plurinational State of),4094
Peru,British Virgin Islands,3476
Peru,Burkina Faso,48
Peru,Bonaire, Sint Eustatius and Saba,875
Peru,Chile,5138
Peru,China,2923
Peru,Colombia,4247
Peru,Costa Rica,240
Peru,Croatia,65
Peru,Cuba,646
Peru,Czech Republic,64
Peru,Democratic People's Republic of Korea,61
Peru,Denmark,173
Peru,Dominican Republic,128
Peru,Ecuador,2855
Peru,Egypt,13
Peru,El Salvador,76
Peru,Estonia,11
Peru,Finland,50
Peru,France,1651
Peru,French Guiana,24
Peru,Germany,2092
Peru,Greece,41
Peru,Guatemala,115
Peru,Haiti,34
Peru,Honduras,118
Peru,Hungary,45
Peru,Iceland,10
Peru,India,147
Peru,Indonesia,29
Peru,Iran (Islamic Republic of),40
Peru,Iraq,12
Peru,Ireland,150
Peru,Israel,362
Peru,Italy,2393
Peru,Japan,2398
Peru,Jordan,27
Peru,Lebanon,49
Peru,Luxembourg,10
Peru,Malaysia,30
Peru,Malta,14
Peru,Mexico,1067
Peru,Morocco,27
Peru,Netherlands,484
Peru,New Zealand,67
Peru,Nicaragua,114
Peru,Norway,74
Peru,Pakistan,51
Peru,Panama,246
Peru,Paraguay,389
Peru,Philippines,230
Peru,Poland,142
Peru,Portugal,91
Peru,Puerto Rico,97
Peru,Republic of Korea,475
Peru,Romania,130
Peru,Russian Federation,449
Peru,Saint Vincent and the Grenadines,16
Peru,Saudi Arabia,22
Peru,Slovenia,19
Peru,South Africa,82
Peru,Spain,3631
Peru,Sweden,201
Peru,Switzerland,557
Peru,Thailand,14
Peru,Turkey,37
Peru,Ukraine,171
Peru,United Kingdom of Great Britain and Northern Ireland,1185
Peru,United States of America,7050
Peru,Uruguay,437
Peru,Venezuela (Bolivarian Republic of),2316
Suriname,British Virgin Islands,2100
Suriname,China,2055
Suriname,Guyana,5114
Suriname,Netherlands,1312
Uruguay,Argentina,14559
Uruguay,British Virgin Islands,10581
Uruguay,Bonaire, Sint Eustatius and Saba,427
Uruguay,Chile,1161
Uruguay,France,865
Uruguay,Germany,2573
Uruguay,Italy,15780
Uruguay,Mexico,719
Uruguay,Paraguay,1241
Uruguay,Peru,555
Uruguay,Poland,4067
Uruguay,Portugal,1216
Uruguay,Romania,811
Uruguay,Spain,34478
Uruguay,United Kingdom of Great Britain and Northern Ireland,535
Uruguay,United States of America,1525
Uruguay,Venezuela (Bolivarian Republic of),773
Venezuela (Bolivarian Republic of),Albania,17
Venezuela (Bolivarian Republic of),Algeria,84
Venezuela (Bolivarian Republic of),Angola,167
Venezuela (Bolivarian Republic of),Argentina,9483
Venezuela (Bolivarian Republic of),Armenia,30
Venezuela (Bolivarian Republic of),Aruba,430
Venezuela (Bolivarian Republic of),Australia,131
Venezuela (Bolivarian Republic of),Austria,1020
Venezuela (Bolivarian Republic of),Barbados,241
Venezuela (Bolivarian Republic of),Belgium,514
Venezuela (Bolivarian Republic of),Belize,18
Venezuela (Bolivarian Republic of),Bolivia (Plurinational State of),2224
Venezuela (Bolivarian Republic of),Bosnia and Herzegovina,907
Venezuela (Bolivarian Republic of),Botswana,21
Venezuela (Bolivarian Republic of),British Virgin Islands,4323
Venezuela (Bolivarian Republic of),Burkina Faso,126
Venezuela (Bolivarian Republic of),Bonaire, Sint Eustatius and Saba,981
Venezuela (Bolivarian Republic of),Chile,22198
Venezuela (Bolivarian Republic of),China,6458
Venezuela (Bolivarian Republic of),China, Hong Kong Special Administrative Region,507
Venezuela (Bolivarian Republic of),Colombia,555578
Venezuela (Bolivarian Republic of),Costa Rica,1661
Venezuela (Bolivarian Republic of),Croatia,363
Venezuela (Bolivarian Republic of),Cuba,11559
Venezuela (Bolivarian Republic of),Cyprus,14
Venezuela (Bolivarian Republic of),Czech Republic,332
Venezuela (Bolivarian Republic of),Democratic People's Republic of Korea,41
Venezuela (Bolivarian Republic of),Denmark,128
Venezuela (Bolivarian Republic of),Dominica,200
Venezuela (Bolivarian Republic of),Dominican Republic,18280
Venezuela (Bolivarian Republic of),Ecuador,24600
Venezuela (Bolivarian Republic of),Egypt,472
Venezuela (Bolivarian Republic of),El Salvador,1017
Venezuela (Bolivarian Republic of),Eritrea,25
Venezuela (Bolivarian Republic of),Estonia,46
Venezuela (Bolivarian Republic of),Ethiopia,29
Venezuela (Bolivarian Republic of),Finland,64
Venezuela (Bolivarian Republic of),France,4664
Venezuela (Bolivarian Republic of),French Guiana,26
Venezuela (Bolivarian Republic of),Georgia,12
Venezuela (Bolivarian Republic of),Germany,4895
Venezuela (Bolivarian Republic of),Ghana,28
Venezuela (Bolivarian Republic of),Greece,1092
Venezuela (Bolivarian Republic of),Grenada,436
Venezuela (Bolivarian Republic of),Guatemala,579
Venezuela (Bolivarian Republic of),Guyana,4601
Venezuela (Bolivarian Republic of),Haiti,2013
Venezuela (Bolivarian Republic of),Honduras,437
Venezuela (Bolivarian Republic of),Hungary,908
Venezuela (Bolivarian Republic of),India,229
Venezuela (Bolivarian Republic of),Indonesia,52
Venezuela (Bolivarian Republic of),Iran (Islamic Republic of),201
Venezuela (Bolivarian Republic of),Iraq,68
Venezuela (Bolivarian Republic of),Ireland,55
Venezuela (Bolivarian Republic of),Israel,1035
Venezuela (Bolivarian Republic of),Italy,64792
Venezuela (Bolivarian Republic of),Jamaica,220
Venezuela (Bolivarian Republic of),Japan,763
Venezuela (Bolivarian Republic of),Jordan,462
Venezuela (Bolivarian Republic of),Kuwait,63
Venezuela (Bolivarian Republic of),Latvia,124
Venezuela (Bolivarian Republic of),Lebanon,7601
Venezuela (Bolivarian Republic of),Libya,124
Venezuela (Bolivarian Republic of),Lithuania,130
Venezuela (Bolivarian Republic of),Malaysia,30
Venezuela (Bolivarian Republic of),Martinique,38
Venezuela (Bolivarian Republic of),Mexico,2886
Venezuela (Bolivarian Republic of),Montenegro,241
Venezuela (Bolivarian Republic of),Morocco,1551
Venezuela (Bolivarian Republic of),Mozambique,47
Venezuela (Bolivarian Republic of),Netherlands,649
Venezuela (Bolivarian Republic of),New Zealand,16
Venezuela (Bolivarian Republic of),Nicaragua,2526
Venezuela (Bolivarian Republic of),Nigeria,89
Venezuela (Bolivarian Republic of),Norway,80
Venezuela (Bolivarian Republic of),Pakistan,12
Venezuela (Bolivarian Republic of),Panama,1470
Venezuela (Bolivarian Republic of),Paraguay,359
Venezuela (Bolivarian Republic of),Peru,29635
Venezuela (Bolivarian Republic of),Philippines,143
Venezuela (Bolivarian Republic of),Poland,803
Venezuela (Bolivarian Republic of),Portugal,71582
Venezuela (Bolivarian Republic of),Puerto Rico,912
Venezuela (Bolivarian Republic of),Republic of Korea,245
Venezuela (Bolivarian Republic of),Romania,774
Venezuela (Bolivarian Republic of),Russian Federation,597
Venezuela (Bolivarian Republic of),Saint Lucia,65
Venezuela (Bolivarian Republic of),Saint Vincent and the Grenadines,107
Venezuela (Bolivarian Republic of),Saudi Arabia,894
Venezuela (Bolivarian Republic of),Senegal,13
Venezuela (Bolivarian Republic of),Serbia,730
Venezuela (Bolivarian Republic of),Singapore,16
Venezuela (Bolivarian Republic of),Slovakia,21
Venezuela (Bolivarian Republic of),Slovenia,91
Venezuela (Bolivarian Republic of),South Africa,70
Venezuela (Bolivarian Republic of),Spain,109078
Venezuela (Bolivarian Republic of),State of Palestine,425
Venezuela (Bolivarian Republic of),Suriname,106
Venezuela (Bolivarian Republic of),Sweden,231
Venezuela (Bolivarian Republic of),Switzerland,854
Venezuela (Bolivarian Republic of),Syrian Arab Republic,13833
Venezuela (Bolivarian Republic of),Thailand,62
Venezuela (Bolivarian Republic of),Trinidad and Tobago,3611
Venezuela (Bolivarian Republic of),Tunisia,13
Venezuela (Bolivarian Republic of),Turkey,115
Venezuela (Bolivarian Republic of),Ukraine,187
Venezuela (Bolivarian Republic of),United Kingdom of Great Britain and Northern Ireland,1881
Venezuela (Bolivarian Republic of),United States of America,11639
Venezuela (Bolivarian Republic of),Uruguay,6076
Venezuela (Bolivarian Republic of),Viet Nam,10
Venezuela (Bolivarian Republic of),Zimbabwe,14
Bermuda,Australia,37
Bermuda,Austria,26
Bermuda,Belgium,18
Bermuda,Bonaire, Sint Eustatius and Saba,2295
Bermuda,China,85
Bermuda,Cuba,11
Bermuda,Denmark,23
Bermuda,Dominican Republic,9
Bermuda,France,106
Bermuda,Germany,228
Bermuda,Ghana,17
Bermuda,Greece,100
Bermuda,Guyana,51
Bermuda,Haiti,1028
Bermuda,India,156
Bermuda,Ireland,87
Bermuda,Israel,15
Bermuda,Italy,81
Bermuda,Jamaica,316
Bermuda,Japan,109
Bermuda,Malaysia,13
Bermuda,Nigeria,25
Bermuda,Pakistan,13
Bermuda,Philippines,92
Bermuda,Poland,25
Bermuda,Portugal,1530
Bermuda,Romania,14
Bermuda,South Africa,33
Bermuda,Spain,94
Bermuda,Switzerland,117
Bermuda,Trinidad and Tobago,34
Bermuda,Turkey,26
Bermuda,Turks and Caicos Islands,158
Bermuda,United Kingdom of Great Britain and Northern Ireland,4590
Bermuda,United States of America,3468
Canada,Afghanistan,5321
Canada,Albania,398
Canada,Algeria,3743
Canada,American Samoa,111
Canada,Andorra,10
Canada,Angola,1266
Canada,Anguilla,106
Canada,Antigua and Barbuda,1900
Canada,Argentina,10660
Canada,Armenia,1771
Canada,Aruba,523
Canada,Australia,13390
Canada,Austria,25600
Canada,Azerbaijan,1041
Canada,Bahamas,1061
Canada,Bahrain,297
Canada,Bangladesh,4203
Canada,Barbados,14225
Canada,Belarus,4227
Canada,Belgium,21575
Canada,Belize,935
Canada,Benin,262
Canada,Bermuda,1674
Canada,Bhutan,0
Canada,Bolivia (Plurinational State of),1545
Canada,Botswana,25135
Canada,Brazil,77
Canada,British Virgin Islands,7028
Canada,Brunei Darussalam,72
Canada,Bulgaria,4246
Canada,Burkina Faso,2874
Canada,Burundi,38
Canada,Cambodia,489
Canada,Cameroon,48
Canada,Canada,17233
Canada,Cabo Verde,302
Canada,Cayman Islands,96
Canada,Central African Republic,14
Canada,Chad,106
Canada,Chile,21945
Canada,China,168079
Canada,China, Hong Kong Special Administrative Region,230328
Canada,China, Macao Special Administrative Region,6592
Canada,Colombia,7547
Canada,Comoros,19
Canada,Congo,87
Canada,Cook Islands,10
Canada,Costa Rica,1304
Canada,Côte d'Ivoire,1670
Canada,Croatia,862
Canada,Cuba,1737
Canada,Cyprus,4111
Canada,Czech Republic,15799
Canada,Democratic People's Republic of Korea,106
Canada,Democratic Republic of the Congo,1588
Canada,Denmark,20678
Canada,Djibouti,111
Canada,Dominica,1449
Canada,Dominican Republic,2668
Canada,Ecuador,7685
Canada,Egypt,26881
Canada,El Salvador,27145
Canada,Equatorial Guinea,10
Canada,Eritrea,4630
Canada,Estonia,6170
Canada,Ethiopia,13765
Canada,Falkland Islands (Malvinas),24
Canada,Fiji,15352
Canada,Finland,16148
Canada,France,52932
Canada,French Guiana,48
Canada,French Polynesia,53
Canada,Gabon,38
Canada,Gambia,14
Canada,Georgia,749
Canada,Germany,173222
Canada,Ghana,6404
Canada,Gibraltar,201
Canada,Greece,80288
Canada,Greenland,14
Canada,Grenada,4543
Canada,Guadeloupe,125
Canada,Guam,24
Canada,Guatemala,8559
Canada,Guinea,225
Canada,Guinea-Bissau,24
Canada,Guyana,63381
Canada,Haiti,38271
Canada,Honduras,2202
Canada,Hungary,54702
Canada,Iceland,532
Canada,India,166640
Canada,Indonesia,7298
Canada,Iran (Islamic Republic of),29467
Canada,Iraq,6875
Canada,Ireland,27255
Canada,Israel,16092
Canada,Italy,337392
Canada,Jamaica,98288
Canada,Japan,11783
Canada,Jordan,2025
Canada,Kazakhstan,3661
Canada,Kenya,15914
Canada,Kiribati,0
Canada,Kuwait,2442
Canada,Kyrgyzstan,580
Canada,Lao People's Democratic Republic,13860
Canada,Latvia,7412
Canada,Lebanon,52394
Canada,Lesotho,77
Canada,Liberia,125
Canada,Libya,571
Canada,Liechtenstein,34
Canada,Lithuania,6640
Canada,Luxembourg,551
Canada,Madagascar,1180
Canada,Malawi,293
Canada,Malaysia,15453
Canada,Maldives,0
Canada,Mali,111
Canada,Malta,9773
Canada,Marshall Islands,5
Canada,Martinique,288
Canada,Mauritania,24
Canada,Mauritius,5095
Canada,Mayotte,0
Canada,Mexico,18610
Canada,Micronesia (Federated States of),5
Canada,Monaco,130
Canada,Mongolia,24
Canada,Montenegro,0
Canada,Montserrat,384
Canada,Morocco,16116
Canada,Mozambique,691
Canada,Myanmar,2337
Canada,Namibia,167
Canada,Nauru,19
Canada,Nepal,120
Canada,Netherlands,124373
Canada,New Caledonia,58
Canada,New Zealand,7182
Canada,Nicaragua,6199
Canada,Niger,48
Canada,Nigeria,3004
Canada,Norway,7926
Canada,Oman,14
Canada,Pakistan,24161
Canada,Palau,5
Canada,Panama,1118
Canada,Papua New Guinea,106
Canada,Paraguay,4702
Canada,Peru,11010
Canada,Philippines,118304
Canada,Poland,177219
Canada,Portugal,154655
Canada,Puerto Rico,182
Canada,Qatar,259
Canada,Republic of Korea,31722
Canada,Republic of Moldova,2284
Canada,Réunion,63
Canada,Romania,32422
Canada,Russian Federation,95333
Canada,Rwanda,307
Canada,Saint Helena,19
Canada,Saint Kitts and Nevis,1464
Canada,Saint Lucia,1713
Canada,Saint Pierre and Miquelon,422
Canada,Saint Vincent and the Grenadines,4357
Canada,Samoa,63
Canada,San Marino,10
Canada,Sao Tome and Principe,19
Canada,Saudi Arabia,1732
Canada,Senegal,466
Canada,Serbia,0
Canada,Seychelles,22486
Canada,Sierra Leone,216
Canada,Singapore,6030
Canada,Slovakia,10286
Canada,Slovenia,8990
Canada,Solomon Islands,34
Canada,Somalia,19517
Canada,South Africa,23729
Canada,Spain,10713
Canada,Sri Lanka,24410
Canada,State of Palestine,5397
Canada,Sudan,1324
Canada,Suriname,513
Canada,Swaziland,101
Canada,Sweden,7489
Canada,Switzerland,15674
Canada,Syrian Arab Republic,10560
Canada,Tajikistan,111
Canada,Thailand,5585
Canada,The former Yugoslav Republic of Macedonia,7038
Canada,Timor-Leste,38
Canada,Togo,120
Canada,Tonga,96
Canada,Trinidad and Tobago,47386
Canada,Tunisia,2438
Canada,Turkey,11692
Canada,Turkmenistan,106
